"File_Name" "Network_Group_Name" "Network_Name" "Source" "Pubmed_ID"
"454" "Physical_Interactions.IREF-BIND.txt" "Physical Interactions" "IREF-BIND" "IREF" 0
"455" "Physical_Interactions.IREF-BIOGRID.txt" "Physical Interactions" "IREF-BIOGRID" "IREF" 0
"456" "Physical_Interactions.IREF-DIP.txt" "Physical Interactions" "IREF-DIP" "IREF" 0
"457" "Physical_Interactions.IREF-HPRD.txt" "Physical Interactions" "IREF-HPRD" "IREF" 0
"458" "Physical_Interactions.IREF-INTACT.txt" "Physical Interactions" "IREF-INTACT" "IREF" 0
"459" "Physical_Interactions.IREF-MATRIXDB.txt" "Physical Interactions" "IREF-MATRIXDB" "IREF" 0
"460" "Physical_Interactions.IREF-MPPI.txt" "Physical Interactions" "IREF-MPPI" "IREF" 0
"461" "Physical_Interactions.IREF-PUBMED.txt" "Physical Interactions" "IREF-PUBMED" "IREF" 0
"462" "Physical_Interactions.IREF-SMALL-SCALE-STUDIES.txt" "Physical Interactions" "IREF-SMALL-SCALE-STUDIES" "IREF" 0
"463" "Physical_Interactions.Ingham-Pawson-2005.txt" "Physical Interactions" "Ingham-Pawson-2005" "IREF" 16055720
"464" "Physical_Interactions.Jeronimo-Coulombe-2007.txt" "Physical Interactions" "Jeronimo-Coulombe-2007" "BIOGRID" 17643375
"465" "Physical_Interactions.Jin-Pawson-2004.txt" "Physical Interactions" "Jin-Pawson-2004" "IREF" 15324660
"466" "Physical_Interactions.Johnson-Kerner-Wichterle-2015.txt" "Physical Interactions" "Johnson-Kerner-Wichterle-2015" "BIOGRID" 26460568
"467" "Physical_Interactions.Jones-MacBeath-2006.txt" "Physical Interactions" "Jones-MacBeath-2006" "IREF" 16273093
"468" "Physical_Interactions.Joshi-Cristea-2013.txt" "Physical Interactions" "Joshi-Cristea-2013" "IREF" 23752268
"469" "Physical_Interactions.Jager-Krogan-2011.txt" "Physical Interactions" "Jager-Krogan-2011" "BIOGRID" 22190034
"470" "Physical_Interactions.Kahle-Zoghbi-2011.txt" "Physical Interactions" "Kahle-Zoghbi-2011" "IREF" 21078624
"471" "Physical_Interactions.Kaltenbach-Hughes-2007.txt" "Physical Interactions" "Kaltenbach-Hughes-2007" "IREF" 17500595
"472" "Physical_Interactions.Katsogiannou-Rocchi-2014.txt" "Physical Interactions" "Katsogiannou-Rocchi-2014" "IREF" 25277244
"473" "Physical_Interactions.Kim-Gygi-2011.txt" "Physical Interactions" "Kim-Gygi-2011" "IREF" 21906983
"474" "Physical_Interactions.Kim-Major-2015.txt" "Physical Interactions" "Kim-Major-2015" "IREF" 25332235
"475" "Physical_Interactions.Kneissl-Grummt-2003.txt" "Physical Interactions" "Kneissl-Grummt-2003" "BIOGRID" 12614612
"476" "Physical_Interactions.Koch-Hermeking-2007.txt" "Physical Interactions" "Koch-Hermeking-2007" "IREF" 17314511
"477" "Physical_Interactions.Kotlyar-Jurisica-2015.txt" "Physical Interactions" "Kotlyar-Jurisica-2015" "BIOGRID" 25402006
"478" "Physical_Interactions.Kristensen-Foster-2012.txt" "Physical Interactions" "Kristensen-Foster-2012" "BIOGRID" 22863883
"479" "Physical_Interactions.Karblane-Sarmiento-2015.txt" "Physical Interactions" "Karblane-Sarmiento-2015" "BIOGRID" 25659154
"480" "Physical_Interactions.Krl-Gorlich-2015.txt" "Physical Interactions" "Krl-Gorlich-2015" "BIOGRID" 26673895
"481" "Physical_Interactions.Lambert-Gingras-2015.txt" "Physical Interactions" "Lambert-Gingras-2015" "BIOGRID" 25281560
"482" "Physical_Interactions.Lamoliatte-Thibault-2014.txt" "Physical Interactions" "Lamoliatte-Thibault-2014" "IREF" 25391492
"483" "Physical_Interactions.Lau-Ronai-2012.txt" "Physical Interactions" "Lau-Ronai-2012" "IREF" 22304920
"484" "Physical_Interactions.Lee-Songyang-2011.txt" "Physical Interactions" "Lee-Songyang-2011" "IREF" 21044950
"485" "Physical_Interactions.Lehner-Sanderson-2004_A.txt" "Physical Interactions" "Lehner-Sanderson-2004 A" "IREF" 14667819
"486" "Physical_Interactions.Lehner-Sanderson-2004_B.txt" "Physical Interactions" "Lehner-Sanderson-2004 B" "IREF" 15231747
"487" "Physical_Interactions.Leng-Wang-2014.txt" "Physical Interactions" "Leng-Wang-2014" "IREF" 23862649
"488" "Physical_Interactions.Leung-Jones-2014.txt" "Physical Interactions" "Leung-Jones-2014" "IREF" 24728074
"489" "Physical_Interactions.Li-Chen-2015.txt" "Physical Interactions" "Li-Chen-2015" "BIOGRID" 25609649
"490" "Physical_Interactions.Li-Dorf-2011_A.txt" "Physical Interactions" "Li-Dorf-2011 A" "BIOGRID" 21903422
"491" "Physical_Interactions.Li-Dorf-2011_B.txt" "Physical Interactions" "Li-Dorf-2011 B" "BIOGRID" 21903422
"492" "Physical_Interactions.Li-Dorf-2014.txt" "Physical Interactions" "Li-Dorf-2014" "IREF" 24778252
"493" "Physical_Interactions.Li-Haura-2013.txt" "Physical Interactions" "Li-Haura-2013" "BIOGRID" 24189400
"494" "Physical_Interactions.Lim-Zoghbi-2006.txt" "Physical Interactions" "Lim-Zoghbi-2006" "IREF" 16713569
"495" "Physical_Interactions.Lipp-Guthrie-2015.txt" "Physical Interactions" "Lipp-Guthrie-2015" "BIOGRID" 26167880
"496" "Physical_Interactions.Liu-Wang-2012.txt" "Physical Interactions" "Liu-Wang-2012" "IREF" 22268729
"497" "Physical_Interactions.Lleres-Lamond-2010.txt" "Physical Interactions" "Lleres-Lamond-2010" "BIOGRID" 20467437
"498" "Physical_Interactions.Loch-Strickler-2012.txt" "Physical Interactions" "Loch-Strickler-2012" "IREF" 22626734
"499" "Physical_Interactions.Low-Heck-2014.txt" "Physical Interactions" "Low-Heck-2014" "BIOGRID" 25515538
"500" "Physical_Interactions.Lu-Zhang-2013.txt" "Physical Interactions" "Lu-Zhang-2013" "IREF" 24163370
"501" "Physical_Interactions.Mak-Moffat-2010.txt" "Physical Interactions" "Mak-Moffat-2010" "BIOGRID" 20305087
"502" "Physical_Interactions.Malovannaya-Qin-2010.txt" "Physical Interactions" "Malovannaya-Qin-2010" "IREF" 20133760
"503" "Physical_Interactions.Markson-Sanderson-2009.txt" "Physical Interactions" "Markson-Sanderson-2009" "IREF" 19549727
"504" "Physical_Interactions.Marechal-Zou-2014.txt" "Physical Interactions" "Marechal-Zou-2014" "IREF" 24332808
"505" "Physical_Interactions.Matsumoto-Nakayama-2005.txt" "Physical Interactions" "Matsumoto-Nakayama-2005" "BIOGRID" 16196087
"506" "Physical_Interactions.McCracken-Blencowe-2005.txt" "Physical Interactions" "McCracken-Blencowe-2005" "IREF" 16159877
"507" "Physical_Interactions.McFarland-Nussbaum-2008.txt" "Physical Interactions" "McFarland-Nussbaum-2008" "IREF" 18614564
"508" "Physical_Interactions.Meek-Piwnica-Worms-2004.txt" "Physical Interactions" "Meek-Piwnica-Worms-2004" "IREF" 15161933
"509" "Physical_Interactions.Milev-Mouland-2012.txt" "Physical Interactions" "Milev-Mouland-2012" "IREF" 23125841
"510" "Physical_Interactions.Miyamoto-Sato-Yanagawa-2010.txt" "Physical Interactions" "Miyamoto-Sato-Yanagawa-2010" "IREF" 20195357
"511" "Physical_Interactions.Murakawa-Landthaler-2015.txt" "Physical Interactions" "Murakawa-Landthaler-2015" "BIOGRID" 26170170
"512" "Physical_Interactions.Nakayama-Ohara-2002.txt" "Physical Interactions" "Nakayama-Ohara-2002" "IREF" 12421765
"513" "Physical_Interactions.Nakayasu-Adkins-2013.txt" "Physical Interactions" "Nakayasu-Adkins-2013" "IREF" 23649778
"514" "Physical_Interactions.Napolitano-Meroni-2011.txt" "Physical Interactions" "Napolitano-Meroni-2011" "BIOGRID" 21143188
"515" "Physical_Interactions.Narayan-Bennett-2012.txt" "Physical Interactions" "Narayan-Bennett-2012" "BIOGRID" 22496890
"516" "Physical_Interactions.Nathan-Goldberg-2013.txt" "Physical Interactions" "Nathan-Goldberg-2013" "BIOGRID" 23314748
"517" "Physical_Interactions.Neganova-Lako-2011.txt" "Physical Interactions" "Neganova-Lako-2011" "IREF" 21319273
"518" "Physical_Interactions.Newman-Keating-2003.txt" "Physical Interactions" "Newman-Keating-2003" "IREF" 12805554
"519" "Physical_Interactions.Nicholson-Hupp-2014.txt" "Physical Interactions" "Nicholson-Hupp-2014" "IREF" 24583282
"520" "Physical_Interactions.Oliviero-Cagney-2015.txt" "Physical Interactions" "Oliviero-Cagney-2015" "BIOGRID" 26687479
"521" "Physical_Interactions.Olma-Pintard-2009.txt" "Physical Interactions" "Olma-Pintard-2009" "BIOGRID" 19295130
"522" "Physical_Interactions.Olah-Ovadi-2011.txt" "Physical Interactions" "Olah-Ovadi-2011" "IREF" 21832049
"523" "Physical_Interactions.Oshikawa-Nakayama-2012.txt" "Physical Interactions" "Oshikawa-Nakayama-2012" "IREF" 22053931
"524" "Physical_Interactions.Ouyang-Gill-2009.txt" "Physical Interactions" "Ouyang-Gill-2009" "BIOGRID" 19394292
"525" "Physical_Interactions.Panigrahi-Pati-2012.txt" "Physical Interactions" "Panigrahi-Pati-2012" "IREF" 22145905
"526" "Physical_Interactions.Papp-Lamia-2015.txt" "Physical Interactions" "Papp-Lamia-2015" "BIOGRID" 25756610
"527" "Physical_Interactions.Perez-Hernandez-Yanez-Mo-2013.txt" "Physical Interactions" "Perez-Hernandez-Yanez-Mo-2013" "IREF" 23463506
"528" "Physical_Interactions.Persaud-Rotin-2009.txt" "Physical Interactions" "Persaud-Rotin-2009" "IREF" 19953087
"529" "Physical_Interactions.Petschnigg-Stagljar-2014.txt" "Physical Interactions" "Petschnigg-Stagljar-2014" "BIOGRID" 24658140
"530" "Physical_Interactions.Phillips-Corn-2013.txt" "Physical Interactions" "Phillips-Corn-2013" "BIOGRID" 23801757
"531" "Physical_Interactions.Pichlmair-Superti-Furga-2011.txt" "Physical Interactions" "Pichlmair-Superti-Furga-2011" "IREF" 21642987
"532" "Physical_Interactions.Pichlmair-Superti-Furga-2012.txt" "Physical Interactions" "Pichlmair-Superti-Furga-2012" "BIOGRID" 22810585
"533" "Physical_Interactions.Pilot-Storck-Goillot-2010.txt" "Physical Interactions" "Pilot-Storck-Goillot-2010" "IREF" 20368287
"534" "Physical_Interactions.Povlsen-Choudhary-2012.txt" "Physical Interactions" "Povlsen-Choudhary-2012" "IREF" 23000965
"535" "Physical_Interactions.Ramachandran-LaBaer-2004.txt" "Physical Interactions" "Ramachandran-LaBaer-2004" "IREF" 15232106
"536" "Physical_Interactions.Raman-Harper-2015.txt" "Physical Interactions" "Raman-Harper-2015" "BIOGRID" 26389662
"537" "Physical_Interactions.Ravasi-Hayashizaki-2010.txt" "Physical Interactions" "Ravasi-Hayashizaki-2010" "IREF" 20211142
"538" "Physical_Interactions.Reinke-Keating-2013.txt" "Physical Interactions" "Reinke-Keating-2013" "BIOGRID" 23661758
"539" "Physical_Interactions.Reyniers-Taymans-2014.txt" "Physical Interactions" "Reyniers-Taymans-2014" "IREF" 24947832
"540" "Physical_Interactions.Richter-Chrzanowska-Lightowlers-2010.txt" "Physical Interactions" "Richter-Chrzanowska-Lightowlers-2010" "IREF" 20186120
"541" "Physical_Interactions.Rolland-Vidal-2014.txt" "Physical Interactions" "Rolland-Vidal-2014" "BIOGRID" 25416956
"542" "Physical_Interactions.Roux-Burke-2012.txt" "Physical Interactions" "Roux-Burke-2012" "IREF" 22412018
"543" "Physical_Interactions.Rowbotham-Mermoud-2011.txt" "Physical Interactions" "Rowbotham-Mermoud-2011" "IREF" 21549307
"544" "Physical_Interactions.Roy-Pardo-2014.txt" "Physical Interactions" "Roy-Pardo-2014" "BIOGRID" 25324306
"545" "Physical_Interactions.Roy-Parent-2013.txt" "Physical Interactions" "Roy-Parent-2013" "IREF" 23798571
"546" "Physical_Interactions.Rual-Vidal-2005_A.txt" "Physical Interactions" "Rual-Vidal-2005 A" "BIOGRID" 16189514
"547" "Physical_Interactions.Rual-Vidal-2005_B.txt" "Physical Interactions" "Rual-Vidal-2005 B" "BIOGRID" 16189514
"548" "Physical_Interactions.Sang-Jackson-2011.txt" "Physical Interactions" "Sang-Jackson-2011" "IREF" 21565611
"549" "Physical_Interactions.Sato-Conaway-2004.txt" "Physical Interactions" "Sato-Conaway-2004" "IREF" 15175163
"550" "Physical_Interactions.Scholz-Taylor-2016.txt" "Physical Interactions" "Scholz-Taylor-2016" "BIOGRID" 26752685
"551" "Physical_Interactions.Singh-Moore-2012.txt" "Physical Interactions" "Singh-Moore-2012" "IREF" 23084401
"552" "Physical_Interactions.So-Colwill-2015.txt" "Physical Interactions" "So-Colwill-2015" "BIOGRID" 25852190
"553" "Physical_Interactions.Soler-Lopez-Aloy-2011.txt" "Physical Interactions" "Soler-Lopez-Aloy-2011" "IREF" 21163940
"554" "Physical_Interactions.Sowa-Harper-2009.txt" "Physical Interactions" "Sowa-Harper-2009" "BIOGRID" 19615732
"555" "Physical_Interactions.Stehling-Lill-2012.txt" "Physical Interactions" "Stehling-Lill-2012" "IREF" 22678362
"556" "Physical_Interactions.Stehling-Lill-2013.txt" "Physical Interactions" "Stehling-Lill-2013" "IREF" 23891004
"557" "Physical_Interactions.Stelzl-Wanker-2005.txt" "Physical Interactions" "Stelzl-Wanker-2005" "IREF" 16169070
"558" "Physical_Interactions.Stes-Gevaert-2014.txt" "Physical Interactions" "Stes-Gevaert-2014" "IREF" 24816145
"559" "Physical_Interactions.Suter-Wanker-2013.txt" "Physical Interactions" "Suter-Wanker-2013" "IREF" 23275563
"560" "Physical_Interactions.Taipale-Lindquist-2012.txt" "Physical Interactions" "Taipale-Lindquist-2012" "IREF" 22939624
"561" "Physical_Interactions.Taipale-Lindquist-2014.txt" "Physical Interactions" "Taipale-Lindquist-2014" "IREF" 25036637
"562" "Physical_Interactions.Takahashi-Conaway-2011.txt" "Physical Interactions" "Takahashi-Conaway-2011" "IREF" 21729782
"563" "Physical_Interactions.Tarallo-Weisz-2011.txt" "Physical Interactions" "Tarallo-Weisz-2011" "IREF" 21182205
"564" "Physical_Interactions.Tatham-Hay-2011.txt" "Physical Interactions" "Tatham-Hay-2011" "IREF" 21693764
"565" "Physical_Interactions.Teixeira-Gomes-2010.txt" "Physical Interactions" "Teixeira-Gomes-2010" "IREF" 20473970
"566" "Physical_Interactions.Thalappilly-Dusetti-2008.txt" "Physical Interactions" "Thalappilly-Dusetti-2008" "IREF" 18654987
"567" "Physical_Interactions.Thompson-Luchansky-2014.txt" "Physical Interactions" "Thompson-Luchansky-2014" "IREF" 25147182
"568" "Physical_Interactions.Tong-Moran-2014.txt" "Physical Interactions" "Tong-Moran-2014" "IREF" 24797263
"569" "Physical_Interactions.Tsai-Cristea-2012.txt" "Physical Interactions" "Tsai-Cristea-2012" "IREF" 22586326
"570" "Physical_Interactions.Udeshi-Carr-2012.txt" "Physical Interactions" "Udeshi-Carr-2012" "IREF" 22505724
"571" "Physical_Interactions.Vandamme-Angrand-2011.txt" "Physical Interactions" "Vandamme-Angrand-2011" "IREF" 21282530
"572" "Physical_Interactions.Varjosalo-Gstaiger-2013.txt" "Physical Interactions" "Varjosalo-Gstaiger-2013" "IREF" 23602568
"573" "Physical_Interactions.Varjosalo-Superti-Furga-2013.txt" "Physical Interactions" "Varjosalo-Superti-Furga-2013" "BIOGRID" 23455922
"574" "Physical_Interactions.Venkatesan-Vidal-2009.txt" "Physical Interactions" "Venkatesan-Vidal-2009" "IREF" 19060904
"575" "Physical_Interactions.Vermeulen-Mann-2010.txt" "Physical Interactions" "Vermeulen-Mann-2010" "IREF" 20850016
"576" "Physical_Interactions.Vinayagam-Wanker-2011.txt" "Physical Interactions" "Vinayagam-Wanker-2011" "BIOGRID" 21900206
"577" "Physical_Interactions.Virok-Fulop-2011.txt" "Physical Interactions" "Virok-Fulop-2011" "BIOGRID" 21244100
"578" "Physical_Interactions.Wagner-Choudhary-2011.txt" "Physical Interactions" "Wagner-Choudhary-2011" "IREF" 21890473
"579" "Physical_Interactions.Wallach-Kramer-2013.txt" "Physical Interactions" "Wallach-Kramer-2013" "IREF" 23555304
"580" "Physical_Interactions.Wan-Emili-2015.txt" "Physical Interactions" "Wan-Emili-2015" "BIOGRID" 26344197
"581" "Physical_Interactions.Wang-Balch-2006.txt" "Physical Interactions" "Wang-Balch-2006" "IREF" 17110338
"582" "Physical_Interactions.Wang-He-2008.txt" "Physical Interactions" "Wang-He-2008" "IREF" 18624398
"583" "Physical_Interactions.Wang-Xu-2015.txt" "Physical Interactions" "Wang-Xu-2015" "IREF" 25192599
"584" "Physical_Interactions.Wang-Yang-2011.txt" "Physical Interactions" "Wang-Yang-2011" "BIOGRID" 21988832
"585" "Physical_Interactions.Weimann-Stelzl-2013_A.txt" "Physical Interactions" "Weimann-Stelzl-2013 A" "BIOGRID" 23455924
"586" "Physical_Interactions.Weimann-Stelzl-2013_B.txt" "Physical Interactions" "Weimann-Stelzl-2013 B" "BIOGRID" 23455924
"587" "Physical_Interactions.Weinmann-Meister-2009.txt" "Physical Interactions" "Weinmann-Meister-2009" "BIOGRID" 19167051
"588" "Physical_Interactions.Wen-Wu-2014.txt" "Physical Interactions" "Wen-Wu-2014" "IREF" 25027693
"589" "Physical_Interactions.Whisenant-Salomon-2015.txt" "Physical Interactions" "Whisenant-Salomon-2015" "BIOGRID" 26641092
"590" "Physical_Interactions.Wilker-Yaffe-2007.txt" "Physical Interactions" "Wilker-Yaffe-2007" "IREF" 17361185
"591" "Physical_Interactions.Witt-Labeit-2008.txt" "Physical Interactions" "Witt-Labeit-2008" "IREF" 18157088
"592" "Physical_Interactions.Wong-O'Bryan-2012.txt" "Physical Interactions" "Wong-O'Bryan-2012" "IREF" 22558309
"593" "Physical_Interactions.Woods-Monteiro-2012.txt" "Physical Interactions" "Woods-Monteiro-2012" "IREF" 22990118
"594" "Physical_Interactions.Woodsmith-Sanderson-2012.txt" "Physical Interactions" "Woodsmith-Sanderson-2012" "IREF" 22493164
"595" "Physical_Interactions.Wu-Li-2007.txt" "Physical Interactions" "Wu-Li-2007" "IREF" 17474147
"596" "Physical_Interactions.Wu-Ma-2012.txt" "Physical Interactions" "Wu-Ma-2012" "IREF" 22952844
"597" "Physical_Interactions.Xiao-Lefkowitz-2007.txt" "Physical Interactions" "Xiao-Lefkowitz-2007" "IREF" 17620599
"598" "Physical_Interactions.Xie-Cong-2013.txt" "Physical Interactions" "Xie-Cong-2013" "IREF" 23184937
"599" "Physical_Interactions.Xu-Ye-2012.txt" "Physical Interactions" "Xu-Ye-2012" "IREF" 23246001
"600" "Physical_Interactions.Yang-Chen-2010.txt" "Physical Interactions" "Yang-Chen-2010" "BIOGRID" 20000738
"601" "Physical_Interactions.Yatim-Benkirane-2012.txt" "Physical Interactions" "Yatim-Benkirane-2012" "IREF" 23022380
"602" "Physical_Interactions.Yu-Chow-2013.txt" "Physical Interactions" "Yu-Chow-2013" "IREF" 23383273
"603" "Physical_Interactions.Yu-Vidal-2011.txt" "Physical Interactions" "Yu-Vidal-2011" "BIOGRID" 21516116
"604" "Physical_Interactions.Zanon-Pichler-2013.txt" "Physical Interactions" "Zanon-Pichler-2013" "IREF" 24244333
"605" "Physical_Interactions.Zhang-Zou-2011.txt" "Physical Interactions" "Zhang-Zou-2011" "IREF" 22113938
"606" "Physical_Interactions.Zhao-Krug-2005.txt" "Physical Interactions" "Zhao-Krug-2005" "IREF" 16009940
"607" "Physical_Interactions.Zhao-Yang-2011.txt" "Physical Interactions" "Zhao-Yang-2011" "IREF" 21907836
"608" "Physical_Interactions.Zhou-Conrads-2004.txt" "Physical Interactions" "Zhou-Conrads-2004" "IREF" 15174051
"609" "Physical_Interactions.Zhou-Hanemann-2016.txt" "Physical Interactions" "Zhou-Hanemann-2016" "BIOGRID" 26549023
"610" "Physical_Interactions.de_Hoog-Mann-2004.txt" "Physical Interactions" "de Hoog-Mann-2004" "IREF" 15163412
"611" "Physical_Interactions.van_Wijk-Timmers-2009.txt" "Physical Interactions" "van Wijk-Timmers-2009" "IREF" 19690564
"612" "Co-localization.Johnson-Shoemaker-2003.txt" "Co-localization" "Johnson-Shoemaker-2003" "GEO" 14684825
"613" "Co-localization.Schadt-Shoemaker-2004.txt" "Co-localization" "Schadt-Shoemaker-2004" "GEO" 15461792
"614" "Co-localization.Chen-Huang-2014.txt" "Co-localization" "Chen-Huang-2014" "BIOGRID" 25241761
"615" "Co-localization.Zhang-Shang-2006.txt" "Co-localization" "Zhang-Shang-2006" "BIOGRID" 16957778
"616" "Pathway.CELL_MAP.txt" "Pathway" "CELL_MAP" "PATHWAYCOMMONS" 0
"617" "Pathway.HUMANCYC.txt" "Pathway" "HUMANCYC" "PATHWAYCOMMONS" 0
"618" "Pathway.IMID.txt" "Pathway" "IMID" "PATHWAYCOMMONS" 0
"619" "Pathway.NCI_NATURE.txt" "Pathway" "NCI_NATURE" "PATHWAYCOMMONS" 0
"620" "Pathway.REACTOME.txt" "Pathway" "REACTOME" "PATHWAYCOMMONS" 0
"621" "Pathway.Wu-Stein-2010.txt" "Pathway" "Wu-Stein-2010" "SUPPLEMENTARY_MATERIAL" 20482850
"622" "Shared_protein_domains.INTERPRO.txt" "Shared protein domains" "INTERPRO" "INTERPRO" 0
"623" "Shared_protein_domains.PFAM.txt" "Shared protein domains" "PFAM" "PFAM" 0
"624" "Genetic_Interactions.BIOGRID-SMALL-SCALE-STUDIES.txt" "Genetic Interactions" "BIOGRID-SMALL-SCALE-STUDIES" "BIOGRID" 0
"625" "Genetic_Interactions.Bailey-Hieter-2015.txt" "Genetic Interactions" "Bailey-Hieter-2015" "BIOGRID" 26354767
"626" "Genetic_Interactions.Blomen-Brummelkamp-2015.txt" "Genetic Interactions" "Blomen-Brummelkamp-2015" "BIOGRID" 26472760
"627" "Genetic_Interactions.IREF-SMALL-SCALE-STUDIES.txt" "Genetic Interactions" "IREF-SMALL-SCALE-STUDIES" "IREF" 0
"628" "Genetic_Interactions.Lin-Smith-2010.txt" "Genetic Interactions" "Lin-Smith-2010" "SUPPLEMENTARY_MATERIAL" 20508145
"629" "Genetic_Interactions.Luo-Elledge-2009.txt" "Genetic Interactions" "Luo-Elledge-2009" "BIOGRID" 19490893
"630" "Genetic_Interactions.Toyoshima-Grandori-2012.txt" "Genetic Interactions" "Toyoshima-Grandori-2012" "BIOGRID" 22623531
"631" "Genetic_Interactions.Vizeacoumar-Moffat-2013.txt" "Genetic Interactions" "Vizeacoumar-Moffat-2013" "BIOGRID" 24104479
"632" "Genetic_Interactions.Willingham-Muchowski-2003.txt" "Genetic Interactions" "Willingham-Muchowski-2003" "BIOGRID" 14657499
"633" "Genetic_Interactions.Xie-Green-2012.txt" "Genetic Interactions" "Xie-Green-2012" "BIOGRID" 23284306
"634" "Physical_Interactions.BioPlex_2.3_interactionList.txt" "Physical Interactions" "" "BioPlex" 0
"635" "Physical_Interactions.BioPlex_interactionList_v2.txt" "Physical Interactions" "" "BioPlex" 26186194
"636" "Physical_Interactions.BioPlex_interactionList_v4a.txt" "Physical Interactions" "" "BioPlex" 28514442
